^SAMPLE = GSM11
!Sample_title = NHGRI_A-357
!Sample_geo_accession = GSM11
!Sample_status = Public on Jan 24 2001
!Sample_submission_date = Jan 09 2001
!Sample_last_update_date = May 27 2005
!Sample_type = RNA
!Sample_channel_count = 2
!Sample_source_name_ch1 = melanoma, skin
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = total RNA
!Sample_source_name_ch2 = NHGRI_Melanoma_Ref
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = total RNA
!Sample_description = Biopsy location: skin
!Sample_description = Patient sex: 54
!Sample_description = Patient age: female
!Sample_description = Passage number: ND
!Sample_description = p16 mutation status: mutation
!Sample_description = Invasive ability: 2.8 +/- 0.2%
!Sample_description = Vasculogenic mimicry: -
!Sample_description = Gel contraction: ND
!Sample_description = Cell motility: 67.80 +/- 4.40
!Sample_description = Scratch wound (%): 26
!Sample_description = 
!Sample_description = See http://www.nhgri.nih.gov/DIR/Microarray/Nature_paper.pdf
!Sample_description = and http://www.nhgri.nih.gov/DIR/Microarray/Melanoma_Supplement/index.html
!Sample_platform_id = GPL7
!Sample_contact_name = Michael,,Bittner
!Sample_contact_email = mbittner@nhgri.nih.gov
!Sample_contact_phone = 301-496-7980
!Sample_contact_fax = 301-402-3241
!Sample_contact_department = Cancer Genetics Branch
!Sample_contact_institute = NHGRI, NIH
!Sample_contact_address =  
!Sample_contact_city = Bethesda
!Sample_contact_state = MD
!Sample_contact_zip/postal_code = 20892
!Sample_contact_country = USA
!Sample_contact_web_link = http://www.nhgri.nih.gov/Intramural_research/People/bittnerm.html
!Sample_supplementary_file = NONE
!Sample_series_id = GSE1
!Sample_data_row_count = 8192
#ID_REF = 
#CH1_TARGET_TOP = Sample 1 (Red Channel) target location in image - top
#CH1_TARGET_LT = Sample 1 (Red Channel) target location in image - left
#CH1_TARGET_BOT = Sample 1 (Red Channel) target location in image - bottom
#CH1_TARGET_RT = Sample 1 (Red Channel) target location in image - right
#CH1_RAW = Sample 1 (Red Channel) Total Intensity
#CH1_MEAN = Sample 1 (Red Channel) Mean Intensity
#CH1_SD = Sample 1 (Red Channel) Standard Deviation
#CH1_AREA = Sample 1 (Red Channel) Area
#CH1_BKD_MEAN = Sample 1 (Red Channel) Mean Background Level
#CH1_BKD_SD = Sample 1 (Red Channel) Background Standard Deviation
#CH2_TARGET_TOP = Sample 2 (Green Channel) target location in image - top
#CH2_TARGET_LT = Sample 2 Green Channel) target location in image - left
#CH2_TARGET_BOT = Sample 2 Green Channel) target location in image - bottom
#CH2_TARGET_RT = Sample 2 Green Channel) target location in image - right
#CH2_RAW = Sample 2 Green Channel) Total Intensity
#CH1_MEAN = Sample 1 (Red Channel) Mean Intensity
#CH2_SD = Sample 2 Green Channel) Standard Deviation
#CH2_AREA = Sample 2 Green Channel) Area
#CH2_BKD_MEAN = Sample 2 Green Channel) Mean Background Level
#CH2_BKD_SD = Sample 2 Green Channel) Background Standard Deviation
#UNION_AREA = Union Area
#RATIO = Raw Ratio
#VALUE = log ratio of PRE_VALUE
#CONF_LEVEL = Confidence Level - fixed at 99%
#CONF_LOW = Confidence Interval - Lower Bound - Raw Ratio
#CONF_UP = Confidence Interval - Upper Bound - Raw Ratio
#NORM_FACTOR = M-value
#CV = Coefficient of variance
#PRE_VALUE = Calibrated Ratio
!sample_table_begin
ID_REF	CH1_TARGET_TOP	CH1_TARGET_LT	CH1_TARGET_BOT	CH1_TARGET_RT	CH1_RAW	CH1_MEAN	CH1_SD	CH1_AREA	CH1_BKD_MEAN	CH1_BKD_SD	CH2_TARGET_TOP	CH2_TARGET_LT	CH2_TARGET_BOT	CH2_TARGET_RT	CH2_RAW	CH1_MEAN	CH2_SD	CH2_AREA	CH2_BKD_MEAN	CH2_BKD_SD	UNION_AREA	RATIO	VALUE	CONF_LEVEL	CONF_LOW	CONF_UP	NORM_FACTOR	CV	PRE_VALUE
2021	43	259	61	277	1306646	11146.0	6191.8	96	3372.3	383.6	43	259	61	277	2349432	22550.4	13414.3	89	3554.4	290.9	98	0.494	-0.1396623	99.000	0.318	1.462	0.682	0.188	0.725
2022	660	269	678	287	1	1.0	0.0	0	3394.8	383.9	660	269	678	287	1	1.0	0.0	0	4163.4	253.6	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2023	80	259	98	277	465006	3473.2	2994.2	48	3365.1	372.7	80	259	98	277	527431	4242.0	3427.5	76	3514.3	249.2	76	0.819	0.0795433	99.000	0.318	1.462	0.682	0.188	1.201
2024	696	269	714	287	1	1.0	0.0	0	3587.8	373.1	696	269	714	287	1	1.0	0.0	0	4225.6	240.9	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2025	116	259	134	277	489846	5001.4	4358.1	64	3301.0	320.4	116	259	134	277	456015	4133.4	3610.8	65	3595.7	258.0	67	1.210	0.2489543	99.000	0.318	1.462	0.682	0.188	1.774
2026	733	269	751	287	1	1.0	0.0	0	3563.6	354.1	733	269	751	287	1	1.0	0.0	0	4379.8	286.4	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2027	153	259	171	277	1	1.0	0.0	0	3410.1	374.2	153	259	171	277	1	1.0	0.0	0	3631.1	241.5	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2028	769	269	787	287	1	1.0	0.0	0	3573.6	362.8	769	269	787	287	1	1.0	0.0	0	4407.7	270.1	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2029	559	855	577	873	1	1.0	0.0	0	2602.1	488.2	559	855	577	873	1	1.0	0.0	0	3611.3	276.1	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2030	1161	856	1179	874	267349	1804.9	797.5	34	3336.4	366.1	1161	856	1179	874	347017	1979.7	628.8	60	4693.7	263.6	60	0.912	0.1261313	99.000	0.318	1.462	0.682	0.188	1.337
2031	595	855	613	873	1	1.0	0.0	0	2826.0	589.3	595	855	613	873	1	1.0	0.0	0	3739.2	286.7	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2032	1198	856	1216	874	546507	4002.7	1528.9	81	3188.2	323.2	1198	856	1216	874	908843	7223.8	2998.4	84	4734.7	301.2	84	0.554	-0.0899093	99.000	0.318	1.462	0.682	0.188	0.813
2033	50	879	68	897	345987	2330.8	1229.7	47	3161.1	340.5	50	879	68	897	381631	2819.1	1583.0	70	3238.6	212.4	71	0.827	0.0835033	99.000	0.318	1.462	0.682	0.188	1.212
2034	648	876	666	894	1	1.0	0.0	0	3593.9	316.2	648	876	666	894	1	1.0	0.0	0	3937.5	249.8	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2035	87	878	105	896	1298194	13556.0	7050.5	85	3303.7	372.3	87	878	105	896	440253	2440.4	1250.6	71	3277.2	234.0	85	5.555	0.9109443	99.000	0.318	1.462	0.682	0.188	8.146
2036	685	876	703	894	1	1.0	0.0	0	3554.6	605.5	685	876	703	894	1	1.0	0.0	0	3967.0	266.6	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2037	123	878	141	896	608104	4332.9	1972.8	84	3268.4	338.7	123	878	141	896	677629	5045.2	2548.0	83	3425.2	260.9	88	0.859	0.1000263	99.000	0.318	1.462	0.682	0.188	1.259
2038	722	876	740	894	362125	3531.4	1837.5	54	3711.1	374.7	722	876	740	894	354402	3007.4	1928.3	52	4080.6	241.8	58	1.174	0.2360333	99.000	0.318	1.462	0.682	0.188	1.722
2039	159	878	177	896	412847	1686.5	888.1	60	3287.5	321.0	159	878	177	896	469029	2222.4	720.7	87	3428.5	238.5	91	0.759	0.0464953	99.000	0.318	1.462	0.682	0.188	1.113
2040	758	876	776	894	407970	3653.1	1924.1	56	3632.1	324.3	758	876	776	894	544214	5529.9	3061.9	60	4188.3	260.0	64	0.661	-0.0136763	99.000	0.318	1.462	0.682	0.188	0.969
2041	554	1462	572	1480	130806	1579.0	1181.3	0	3452.0	503.0	554	1462	572	1480	176535	3184.9	2190.1	34	3604.9	263.1	34	0.496	-0.1384663	99.000	0.318	1.462	0.682	0.188	0.727
2042	1172	1462	1190	1480	191289	1397.0	618.1	0	3916.6	353.5	1172	1462	1190	1480	273915	2808.6	1296.5	44	4800.2	298.6	44	0.497	-0.1372723	99.000	0.318	1.462	0.682	0.188	0.729
2043	591	1462	609	1480	103401	1139.0	542.7	0	3561.0	513.6	591	1462	609	1480	128559	2250.9	968.9	30	3592.7	242.1	30	0.506	-0.1295963	99.000	0.318	1.462	0.682	0.188	0.742
2044	1208	1462	1226	1480	432417	3138.1	2126.8	58	3836.3	326.9	1208	1462	1226	1480	1241580	15209.8	9841.5	69	4815.7	315.7	70	0.206	-0.5185573	99.000	0.318	1.462	0.682	0.188	0.303
2045	45	1480	63	1498	348602	3107.3	1164.8	46	3596.6	570.1	45	1480	63	1498	421238	4293.3	1537.6	59	3807.5	316.6	60	0.724	0.0257153	99.000	0.318	1.462	0.682	0.188	1.061
2046	661	1481	679	1499	165548	951.8	700.6	0	3646.8	543.0	661	1481	679	1499	214172	2290.1	986.7	44	3659.1	242.3	44	0.416	-0.2153833	99.000	0.318	1.462	0.682	0.188	0.609
2047	81	1480	99	1498	205025	2210.6	1788.6	0	3647.3	569.6	81	1480	99	1498	237339	3013.2	1351.5	43	3767.9	328.4	43	0.734	0.0318123	99.000	0.318	1.462	0.682	0.188	1.076
2048	697	1481	715	1499	229283	1154.7	725.5	0	3622.0	339.7	697	1481	715	1499	302642	2612.9	1431.7	56	3692.1	222.3	56	0.442	-0.1884253	99.000	0.318	1.462	0.682	0.188	0.648
2049	118	1480	136	1498	393403	4362.0	2567.0	57	3506.1	458.1	118	1480	136	1498	282968	1987.7	1318.3	45	3671.6	290.9	58	2.194	0.5075863	99.000	0.318	1.462	0.682	0.188	3.218
2050	734	1481	752	1499	352268	3007.6	1691.7	52	3639.0	311.5	734	1481	752	1499	426431	4262.1	2502.3	60	3783.8	233.1	61	0.706	0.0149403	99.000	0.318	1.462	0.682	0.188	1.035
2051	154	1480	172	1498	1	1.0	0.0	0	3366.4	496.8	154	1480	172	1498	1	1.0	0.0	0	3520.8	292.9	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2052	770	1481	788	1499	317990	2898.3	992.4	59	2491.3	357.3	770	1481	788	1499	376570	2805.0	1608.8	58	3577.6	192.4	67	1.033	0.1804133	99.000	0.318	1.462	0.682	0.188	1.515
2053	550	2093	568	2111	1	1.0	0.0	0	3363.3	396.8	550	2093	568	2111	1	1.0	0.0	0	3311.5	280.7	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2054	1175	2082	1193	2100	1	1.0	0.0	0	3890.5	371.0	1175	2082	1193	2100	1	1.0	0.0	0	4096.2	262.3	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2055	586	2094	604	2112	1	1.0	0.0	0	3402.5	354.4	586	2094	604	2112	1	1.0	0.0	0	3302.2	253.0	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2056	1211	2082	1229	2100	1	1.0	0.0	0	3851.6	348.9	1211	2082	1229	2100	1	1.0	0.0	0	4074.1	245.2	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2057	40	2111	58	2129	1	1.0	0.0	0	2691.7	271.1	40	2111	58	2129	1	1.0	0.0	0	2735.9	224.5	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2058	665	2102	683	2120	1	1.0	0.0	0	3489.4	385.2	665	2102	683	2120	1	1.0	0.0	0	3320.4	232.8	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2059	76	2111	94	2129	779144	8233.3	7923.4	72	2897.3	320.0	76	2111	94	2129	1042052	12081.9	13070.7	72	2804.6	252.0	78	0.681	-0.0004353	99.000	0.318	1.462	0.682	0.188	0.999
2060	701	2102	719	2120	222915	2663.6	1597.9	0	3528.5	349.3	701	2102	719	2120	261554	3862.6	2122.0	44	3402.8	251.4	44	0.690	0.0047513	99.000	0.318	1.462	0.682	0.188	1.011
2061	113	2111	131	2129	1	1.0	0.0	0	2843.3	289.7	113	2111	131	2129	1	1.0	0.0	0	2724.1	189.2	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2062	738	2102	756	2120	1	1.0	0.0	0	3489.1	339.7	738	2102	756	2120	1	1.0	0.0	0	3450.8	240.0	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2063	149	2111	167	2129	1	1.0	0.0	0	2962.9	357.3	149	2111	167	2129	1	1.0	0.0	0	2765.3	199.3	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2064	774	2102	792	2120	1	1.0	0.0	0	3685.2	403.3	774	2102	792	2120	1	1.0	0.0	0	3552.7	234.6	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2065	573	239	591	257	1	1.0	0.0	0	3431.8	569.7	573	239	591	257	1	1.0	0.0	0	4123.6	323.9	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2066	1188	249	1206	267	1	1.0	0.0	0	2918.9	311.4	1188	249	1206	267	1	1.0	0.0	0	4616.7	249.1	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2067	609	239	627	257	112886	1566.6	416.0	0	3564.6	392.9	609	239	627	257	121712	1386.5	285.7	30	4145.9	254.4	30	1.130	0.2193233	99.000	0.318	1.462	0.682	0.188	1.657
2068	1225	249	1243	267	1	1.0	0.0	0	2817.2	283.0	1225	249	1243	267	1	1.0	0.0	0	4748.7	285.9	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2069	62	259	80	277	1038932	10677.7	6278.3	82	3361.9	366.1	62	259	80	277	487458	2963.7	2043.6	64	3623.6	311.5	82	3.603	0.7229633	99.000	0.318	1.462	0.682	0.188	5.284
2070	678	269	696	287	1	1.0	0.0	0	3397.2	369.3	678	269	696	287	1	1.0	0.0	0	4164.9	242.2	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2071	98	259	116	277	490145	4232.8	1808.1	69	3307.9	329.2	98	259	116	277	542789	4749.7	2392.4	65	3600.9	268.5	73	0.891	0.1162763	99.000	0.318	1.462	0.682	0.188	1.307
2072	715	269	733	287	446226	8455.1	7504.2	36	3605.1	376.1	715	269	733	287	582552	11455.2	10132.9	45	4289.5	238.2	45	0.738	0.0342273	99.000	0.318	1.462	0.682	0.188	1.082
2073	135	259	153	277	418808	5751.0	3919.9	48	3353.5	346.8	135	259	153	277	589472	9179.5	6264.0	49	3635.1	258.4	54	0.627	-0.0366843	99.000	0.318	1.462	0.682	0.188	0.919
2074	751	269	769	287	1	1.0	0.0	0	3572.5	367.7	751	269	769	287	1	1.0	0.0	0	4371.7	270.8	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2075	171	259	189	277	730163	5252.1	5734.2	62	3338.1	304.5	171	259	189	277	1095282	9161.8	10109.9	93	3723.9	275.2	93	0.573	-0.0752043	99.000	0.318	1.462	0.682	0.188	0.841
2076	787	269	805	287	949328	15837.5	12430.4	51	3536.6	339.0	787	269	805	287	1140646	18794.1	14503.4	57	4484.4	285.7	57	0.843	0.0920183	99.000	0.318	1.462	0.682	0.188	1.236
2077	577	855	595	873	97272	1402.5	167.7	34	2338.8	333.4	577	855	595	873	102192	344.1	181.9	0	3586.3	254.4	34	4.075	0.7764113	99.000	0.318	1.462	0.682	0.188	5.976
2078	1180	856	1198	874	1	1.0	0.0	0	3195.5	305.3	1180	856	1198	874	1	1.0	0.0	0	4731.9	286.2	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2079	614	854	632	872	1	1.0	0.0	0	3507.1	394.5	614	854	632	872	1	1.0	0.0	0	3965.1	281.2	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2080	1216	856	1234	874	1	1.0	0.0	0	3189.3	300.8	1216	856	1234	874	1	1.0	0.0	0	4729.3	288.8	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2081	69	878	87	896	1094141	13569.0	9213.9	69	3264.0	351.6	69	878	87	896	522569	4768.8	3411.5	66	3270.7	223.6	73	2.845	0.6204483	99.000	0.318	1.462	0.682	0.188	4.173
2082	667	876	685	894	1	1.0	0.0	0	3675.8	379.0	667	876	685	894	1	1.0	0.0	0	3989.7	255.4	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2083	105	878	123	896	498116	4820.0	3169.9	63	3345.8	371.9	105	878	123	896	541833	5451.6	3425.1	64	3430.9	289.3	69	0.884	0.1129403	99.000	0.318	1.462	0.682	0.188	1.297
2084	703	876	721	894	1	1.0	0.0	0	3601.9	612.1	703	876	721	894	1	1.0	0.0	0	4025.1	290.5	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2085	141	878	159	896	114132	816.7	774.9	0	3259.5	344.3	141	878	159	896	163580	2478.2	1268.0	36	3364.0	224.1	36	0.330	-0.3160533	99.000	0.318	1.462	0.682	0.188	0.483
2086	740	876	758	894	189686	1566.6	1105.9	0	3702.4	363.9	740	876	758	894	279711	3702.1	2152.1	44	4067.6	226.4	44	0.423	-0.2069083	99.000	0.318	1.462	0.682	0.188	0.621
2087	178	877	196	895	305632	1679.2	1639.6	0	3414.7	357.5	178	877	196	895	462132	4258.9	3307.8	68	3443.3	246.0	68	0.394	-0.2380723	99.000	0.318	1.462	0.682	0.188	0.578
2088	777	876	795	894	1	1.0	0.0	0	3635.7	340.0	777	876	795	894	1	1.0	0.0	0	4205.6	252.7	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2089	573	1462	591	1480	1	1.0	0.0	0	3549.3	541.9	573	1462	591	1480	1	1.0	0.0	0	3608.1	248.8	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2090	1190	1462	1208	1480	1	1.0	0.0	0	4011.3	416.1	1190	1462	1208	1480	1	1.0	0.0	0	4803.1	311.9	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2091	609	1462	627	1480	283241	2980.5	829.2	43	3606.5	482.8	609	1462	627	1480	311033	3572.5	1062.9	51	3660.8	270.6	51	0.834	0.0874263	99.000	0.318	1.462	0.682	0.188	1.223
2092	1226	1462	1244	1480	283360	726.1	562.1	0	3844.2	323.3	1226	1462	1244	1480	1911804	26004.2	14945.8	70	4831.3	305.8	70	0.028	-1.3872163	99.000	0.318	1.462	0.682	0.188	0.041
2093	63	1480	81	1498	1	1.0	0.0	0	3615.0	607.4	63	1480	81	1498	1	1.0	0.0	0	3782.3	332.2	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2094	679	1481	697	1499	1	1.0	0.0	0	3590.1	513.6	679	1481	697	1499	1	1.0	0.0	0	3695.7	267.9	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2095	99	1480	117	1498	1	1.0	0.0	0	3556.0	493.5	99	1480	117	1498	1	1.0	0.0	0	3730.2	331.1	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2096	716	1481	734	1499	370559	3801.9	2372.8	54	3609.3	313.2	716	1481	734	1499	348290	3223.4	2087.5	52	3742.4	229.0	58	1.179	0.2380463	99.000	0.318	1.462	0.682	0.188	1.730
2097	136	1480	154	1498	741564	9115.0	4614.2	67	3453.9	506.4	136	1480	154	1498	981510	13040.7	6670.9	58	3595.1	269.6	67	0.699	0.0107243	99.000	0.318	1.462	0.682	0.188	1.025
2098	752	1481	770	1499	287695	2871.3	1569.6	43	3667.3	337.2	752	1481	770	1499	421372	5670.3	2879.2	52	3906.3	260.6	52	0.506	-0.1290113	99.000	0.318	1.462	0.682	0.188	0.743
2099	172	1480	190	1498	1	1.0	0.0	0	3440.4	547.5	172	1480	190	1498	1	1.0	0.0	0	3448.1	263.2	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2100	789	1481	807	1499	280364	2558.6	1444.2	47	2633.3	434.5	789	1481	807	1499	312740	2245.4	1450.8	52	3546.1	199.1	62	1.140	0.2229763	99.000	0.318	1.462	0.682	0.188	1.671
2101	568	2094	586	2112	1	1.0	0.0	0	3274.5	301.5	568	2094	586	2112	1	1.0	0.0	0	3265.7	236.1	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2102	1193	2082	1211	2100	776733	6703.6	3568.0	74	3936.6	391.4	1193	2082	1211	2100	2500785	30085.3	16308.8	80	4172.0	312.3	81	0.223	-0.4854523	99.000	0.318	1.462	0.682	0.188	0.327
2103	604	2094	622	2112	105053	979.2	402.6	0	3398.0	496.5	604	2094	622	2112	120081	1717.7	464.9	32	3285.6	259.1	32	0.570	-0.0777943	99.000	0.318	1.462	0.682	0.188	0.836
2104	1229	2081	1247	2099	833967	8886.0	3990.1	61	3944.3	371.4	1229	2081	1247	2099	1830143	23914.2	11692.4	71	4241.8	333.5	73	0.372	-0.2636033	99.000	0.318	1.462	0.682	0.188	0.545
2105	58	2111	76	2129	259750	2886.2	1309.0	50	2886.0	334.4	58	2111	76	2129	194369	1564.4	762.5	49	2755.0	226.5	53	1.845	0.4323283	99.000	0.318	1.462	0.682	0.188	2.706
2106	683	2102	701	2120	567256	7593.6	5000.7	58	3529.1	353.7	683	2102	701	2120	571104	7826.5	5708.5	51	3371.6	235.0	59	0.970	0.1532053	99.000	0.318	1.462	0.682	0.188	1.423
2107	95	2111	113	2129	201916	945.7	857.8	0	2864.0	304.2	95	2111	113	2129	242688	1859.5	1051.1	61	2719.5	204.1	61	0.509	-0.1272613	99.000	0.318	1.462	0.682	0.188	0.746
2108	719	2102	737	2120	234274	2656.5	1483.3	0	3508.6	353.6	719	2102	737	2120	347260	5710.9	2701.2	46	3427.5	240.7	46	0.465	-0.1662163	99.000	0.318	1.462	0.682	0.188	0.682
2109	131	2111	149	2129	1	1.0	0.0	0	2807.2	282.8	131	2111	149	2129	1	1.0	0.0	0	2773.0	206.6	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2110	756	2102	774	2120	241992	1818.8	620.3	35	3681.0	406.3	756	2102	774	2120	236027	1843.9	422.9	51	3520.3	242.3	52	0.986	0.1604693	99.000	0.318	1.462	0.682	0.188	1.447
2111	167	2111	185	2129	1	1.0	0.0	0	3048.6	379.3	167	2111	185	2129	1	1.0	0.0	0	2831.6	207.8	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2112	792	2102	810	2120	315321	3114.5	2168.2	31	3740.3	388.9	792	2102	810	2120	408620	5175.0	3199.6	54	3708.0	312.5	54	0.602	-0.0540393	99.000	0.318	1.462	0.682	0.188	0.883
2113	189	259	207	277	821849	5820.3	3524.8	94	3414.0	331.6	189	259	207	277	1259277	10364.0	6170.2	90	3785.2	276.2	97	0.562	-0.0840733	99.000	0.318	1.462	0.682	0.188	0.824
2114	806	269	824	287	193291	2901.2	1586.9	0	3541.9	389.3	806	269	824	287	284461	5071.4	2025.0	38	4410.6	234.9	38	0.572	-0.0762383	99.000	0.318	1.462	0.682	0.188	0.839
2115	226	259	244	277	171798	1675.1	1722.2	0	3377.8	375.6	226	259	244	277	265676	4091.7	3185.6	42	3722.3	247.4	42	0.409	-0.2218493	99.000	0.318	1.462	0.682	0.188	0.600
2116	842	268	860	286	1	1.0	0.0	0	3479.5	360.2	842	268	860	286	1	1.0	0.0	0	4523.2	300.7	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2117	262	258	280	276	306293	2528.6	2086.3	31	3477.2	409.3	262	258	280	276	373598	3541.5	2561.9	59	3783.9	272.5	59	0.714	0.0199473	99.000	0.318	1.462	0.682	0.188	1.047
2118	878	268	896	286	1	1.0	0.0	0	3395.2	372.4	878	268	896	286	1	1.0	0.0	0	4525.6	273.1	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2119	299	258	317	276	148841	2478.5	1990.1	0	3475.1	405.0	299	258	317	276	189285	3849.3	2379.9	33	3722.1	227.9	33	0.644	-0.0250283	99.000	0.318	1.462	0.682	0.188	0.944
2120	915	268	933	286	353093	3142.5	2848.6	39	3396.2	348.3	915	268	933	286	547123	5655.8	4315.6	62	4476.1	251.4	62	0.556	-0.0888423	99.000	0.318	1.462	0.682	0.188	0.815
2121	335	258	353	276	421625	3115.0	1965.2	52	3472.9	337.0	335	258	353	276	798832	8708.5	4448.5	72	3773.3	236.8	72	0.358	-0.2798413	99.000	0.318	1.462	0.682	0.188	0.525
2122	951	268	969	286	1	1.0	0.0	0	3314.7	347.6	951	268	969	286	1	1.0	0.0	0	4556.1	272.5	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2123	372	258	390	276	253534	2833.5	1264.4	38	3504.9	418.4	372	258	390	276	258719	2671.2	1104.9	48	3796.7	216.7	48	1.061	0.1920103	99.000	0.318	1.462	0.682	0.188	1.556
2124	988	268	1006	286	1	1.0	0.0	0	3248.8	332.0	988	268	1006	286	1	1.0	0.0	0	4564.8	269.9	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2125	196	877	214	895	92953	295.7	698.7	0	3422.4	380.8	196	877	214	895	133269	1881.8	671.9	33	3448.9	236.0	33	0.157	-0.6382723	99.000	0.318	1.462	0.682	0.188	0.230
2126	795	876	813	894	157107	3169.4	2399.2	0	3661.3	321.9	795	876	813	894	158942	2681.5	1821.9	31	4229.0	247.1	31	1.182	0.2387993	99.000	0.318	1.462	0.682	0.188	1.733
2127	232	877	250	895	618620	4738.6	3757.4	64	3509.7	382.6	232	877	250	895	956192	9135.0	7251.4	78	3614.3	285.9	83	0.519	-0.1186153	99.000	0.318	1.462	0.682	0.188	0.761
2128	832	875	850	893	289701	1179.6	1286.9	0	3648.8	325.9	832	875	850	893	449212	3169.5	2836.1	68	4317.3	255.4	68	0.372	-0.2628073	99.000	0.318	1.462	0.682	0.188	0.546
2129	268	876	286	894	232018	884.3	1160.2	0	3493.4	349.3	268	876	286	894	366872	3361.5	2163.1	61	3560.6	240.0	61	0.263	-0.4134133	99.000	0.318	1.462	0.682	0.188	0.386
2130	868	875	886	893	258586	1559.0	1399.0	0	3718.2	371.4	868	875	886	893	391470	3569.7	2628.9	57	4419.4	290.7	57	0.437	-0.1938203	99.000	0.318	1.462	0.682	0.188	0.640
2131	305	876	323	894	160549	1213.3	1330.1	0	3508.7	362.9	305	876	323	894	210978	2615.9	1472.2	42	3589.3	237.4	42	0.464	-0.1674913	99.000	0.318	1.462	0.682	0.188	0.680
2132	905	875	923	893	1	1.0	0.0	0	3729.6	405.3	905	875	923	893	1	1.0	0.0	0	4439.5	277.8	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2133	341	876	359	894	354215	1406.9	1155.3	36	3512.8	377.8	341	876	359	894	494705	3259.0	1973.3	80	3611.9	255.4	80	0.432	-0.1985963	99.000	0.318	1.462	0.682	0.188	0.633
2134	941	875	959	893	1	1.0	0.0	0	3622.7	329.1	941	875	959	893	1	1.0	0.0	0	4482.9	291.3	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
2135	377	875	395	893	377162	3214.9	2120.3	52	3520.1	343.9	377	875	395	893	585096	6796.3	4322.2	62	3651.8	254.5	64	0.473	-0.1586413	99.000	0.318	1.462	0.682	0.188	0.694
2136	978	875	996	893	216874	1101.0	708.5	0	3613.6	329.3	978	875	996	893	376004	3580.2	2217.8	54	4593.8	298.6	54	0.308	-0.3458233	99.000	0.318	1.462	0.682	0.188	0.451
